vet_name,rating,num_rating,sign_in_time,aquatic,bird,cattle,exotic,pet,reptile,is_new,weighted_score,score,newcomer_status,specialties
vet_5fd9d6f2703a4b2e9220fb17e94f51fc,3.6,31.0,2024-06-14 18:11:37.874,1,1,1,1,1,1,1,1000000.6005778895,1000001.9,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_da9f95e231294c16bf75e45e9a6aa619,3.7,54.0,2024-06-15 19:31:35.276,1,1,1,1,1,1,1,1000000.6346356784,1000001.9,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_837cdef200e849fdb01ca363edb4f85b,1.6,192.0,2024-06-16 03:00:26.528,1,1,1,0,1,1,1,1000000.2314824121,1000001.8,NEWCOMER,"aquatic, bird, cattle, pet, reptile"
vet_923a33f2de484c1aa2be69f1367d0b00,4.0,157.0,2024-06-15 15:27:40.390,1,1,1,1,1,1,1,1000000.7538944724,1000001.75,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_0daaf998273446e2983d3ae46808431f,3.8,191.0,2024-06-17 00:53:15.618,1,1,1,1,1,1,1,1000000.7259798995,1000001.56,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_a37b00c51adb44e2b82f82c7e9964f6b,3.4,5.0,2024-06-13 22:51:21.679,1,1,1,1,0,0,1,1000000.5425125628,1000001.5,NEWCOMER,"aquatic, bird, cattle, exotic"
vet_52165cf4f70c44c2ad2898f263b26c57,3.2,22.0,2024-06-15 10:15:21.344,1,1,1,1,1,1,1,1000000.5060552764,1000001.5,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_158a6ddde99d4f74a7d5b4380e1e8c1a,2.3,192.0,2024-06-19 04:20:47.594,0,1,1,1,1,1,1,1000000.388982412,1000001.4,NEWCOMER,"bird, cattle, exotic, pet, reptile"
vet_c857b3832cf940028ac6a54cf35117bd,1.4,139.0,2024-06-16 05:58:18.385,0,1,1,0,1,0,1,1000000.1598492463,1000001.4,NEWCOMER,"bird, cattle, pet"
vet_77503e68e28e44f2857148e7b84d0c35,3.3,57.0,2024-06-17 06:14:04.492,1,1,1,1,1,1,1,1000000.5461432161,1000001.4,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_6c930a9dc0574cd793279e2893ff9ebb,1.4,135.0,2024-06-14 05:02:51.613,0,0,1,1,0,0,1,1000000.157839196,1000001.25,NEWCOMER,"cattle, exotic"
vet_288bd4c5658a43b5859b333a4dd127bd,3.3,124.0,2024-06-15 01:10:47.819,1,1,1,1,1,1,1,1000000.5798115578,1000001.25,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_887eea8f489e43f998e7e6faf4b82c86,1.8,104.99999999999999,2024-06-20 10:55:34.854,0,1,1,1,1,1,1,1000000.232763819,1000001.06,NEWCOMER,"bird, cattle, exotic, pet, reptile"
vet_20aedb3662084793a64424eb4f910626,1.3,4.0,2024-06-20 01:44:54.524,0,1,1,1,1,1,1,1000000.0695100502,1000000.8,NEWCOMER,"bird, cattle, exotic, pet, reptile"
vet_53cfcfcca29543b4b0733d39c8369975,2.8,19.0,2024-06-20 19:45:22.688,0,1,1,1,1,0,1,1000000.4145477387,1000000.56,NEWCOMER,"bird, cattle, exotic, pet"
vet_e9c3f07201fc4b5abbee0d4d3716849e,4.3,95.0,2024-06-14 22:48:30.767,1,1,1,1,1,0,1,1000000.7902386935,1000000.56,NEWCOMER,"aquatic, bird, cattle, exotic, pet"
vet_b81cd407c0984a05ad43e8b49e9744f6,1.2,64.0,2024-06-16 05:54:55.737,0,1,1,1,1,1,1,1000000.0771608041,1000000.5,NEWCOMER,"bird, cattle, exotic, pet, reptile"
vet_de5981c49b99478fb3fa04016e316ac1,4.5,170.0,2024-06-16 05:23:50.969,1,1,1,1,1,0,1,1000000.8729271357,1000000.5,NEWCOMER,"aquatic, bird, cattle, exotic, pet"
vet_7c01f6ba7c084eaa81984777ae579c38,2.7,150.0,2024-06-15 18:29:33.761,1,1,1,1,1,1,1,1000000.4578768844,1000000.5,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_2f5d71ada00a48d0acf2de5a9850c948,2.5,112.0,2024-06-19 20:31:24.286,1,1,1,1,1,1,1,1000000.393781407,1000000.4,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ef94f005b7524facbe1aa35e4448c032,4.4,189.0,2024-06-20 19:58:11.329,1,1,1,1,1,0,1,1000000.8599748744,1000000.4,NEWCOMER,"aquatic, bird, cattle, exotic, pet"
vet_82ee548efdf5438b95690e5c26e7d116,2.7,183.0,2024-06-13 19:27:41.110,1,1,1,1,1,1,1,1000000.474459799,1000000.3,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_0d3c510f931e4e599c022510101d7033,2.5,162.0,2024-06-13 13:10:38.340,1,1,1,1,1,1,1,1000000.4189070351,1000000.25,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_347eefd59e69463fb7e117b4594091bd,2.4,140.0,2024-06-14 16:39:38.882,1,1,1,1,1,1,1,1000000.3853517588,1000000.1,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_8cb711c14bc849159cc2ad43cf001527,1.1,133.0,2024-06-13 18:17:23.892,0,1,1,1,0,0,1,1000000.0893341708,999999.94,NEWCOMER,"bird, cattle, exotic"
vet_8547045341ce4d159d8056724016e6b4,1.5,161.0,2024-06-17 18:22:34.928,1,0,1,1,1,1,1,1000000.1934045226,999999.94,NEWCOMER,"aquatic, cattle, exotic, pet, reptile"
vet_f812a91729994eb785832170c32f05c0,2.3,171.0,2024-06-20 18:56:49.945,1,1,1,1,1,1,1,1000000.3784296482,999999.94,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_6a24e81876e24b90a0702c4218bb1e86,1.7,91.0,2024-06-16 14:53:55.811,1,1,1,1,1,1,1,1000000.2032286432,999999.5,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_f9079092e7a84395be0cf1a1b0d577a0,2.1,193.0,2024-06-13 23:09:01.196,1,1,1,1,1,1,1,1000000.3444849246,999999.5,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_4c42e5ac85f34ff49b3fb84e06b32033,1.8,119.0,2024-06-15 15:40:32.993,1,1,1,1,0,0,1,1000000.239798995,999999.25,NEWCOMER,"aquatic, bird, cattle, exotic"
vet_eaf94bfb0e5d4d8fa450f4dddc502250,1.0,120.99999999999999,2024-06-20 01:39:03.852,1,0,1,1,0,0,1,1000000.0608040201,999999.25,NEWCOMER,"aquatic, cattle, exotic"
vet_dd4fd826b7614ddf8a0ff284c9ffa740,1.3,51.0,2024-06-14 01:20:45.792,1,1,1,1,1,1,1,1000000.0931281407,999999.25,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_127d3d2a04a74088a38b63a1535024cf,1.0,41.0,2024-06-14 01:25:56.670,1,1,1,1,1,1,1,1000000.0206030151,999998.9,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_f08190361c764a5e9e8edd9c83e36216,1.3,174.0,2024-06-19 22:26:49.310,1,1,1,1,1,1,1,1000000.1549371859,999998.8,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_c47e2f9f8cee410f94ac18b89a77542a,1.3,191.0,2024-06-17 06:11:48.707,1,1,1,1,1,1,1,1000000.1634798995,999998.75,NEWCOMER,"aquatic, bird, cattle, exotic, pet, reptile"
vet_b36b3d3ca7504cb092d4f8858a8bded9,2.5,36.0,2024-06-16 16:21:28.651,1,1,1,1,1,0,1,1000000.3555904522,999998.7,NEWCOMER,"aquatic, bird, cattle, exotic, pet"
vet_dd964140264d421a80f1c07737011d4a,1.3,131.0,2024-06-20 19:00:57.218,1,1,1,1,0,0,1,1000000.1333291457,999998.7,NEWCOMER,"aquatic, bird, cattle, exotic"
vet_e6f4695f5ad7434587e173fa8cf9f92d,1.1,172.0,2024-06-20 14:15:12.814,1,1,1,1,0,0,1,1000000.1089321608,999998.4,NEWCOMER,"aquatic, bird, cattle, exotic"
vet_90cc1ca2a55e4346ac727a4ab49c324f,2.4,156.0,2024-06-17 01:41:32.791,1,1,1,1,1,0,1,1000000.3933919598,999998.25,NEWCOMER,"aquatic, bird, cattle, exotic, pet"
vet_cde85ce9c9c34cd5aae0fb2f6c229e27,1.1,152.0,2024-06-17 13:20:14.232,1,1,1,1,1,0,1,1000000.0988819095,999996.75,NEWCOMER,"aquatic, bird, cattle, exotic, pet"
vet_455b9ab06d8046fd8a05d373eebf799c,4.8,69.0,2024-05-03 04:51:47.376,0,0,1,0,0,1,0,0.8896733668341709,8.516563,EXISTING,"cattle, reptile"
vet_02fb3b065a094fd784f27906cf07acc6,4.7,0.0,2024-06-11 18:03:27.157,0,0,1,0,1,1,0,0.8325,7.004845,EXISTING,"cattle, pet, reptile"
vet_e76480820d384239bd80e91800fa46d4,4.7,104.99999999999999,2024-05-12 10:05:56.844,1,0,1,0,0,1,0,0.8852638190954774,6.8149037,EXISTING,"aquatic, cattle, reptile"
vet_718643e89bbd4fd3beaea2bf8b24a8ec,4.8,152.0,2024-05-07 19:27:20.138,1,0,1,0,0,1,0,0.9313819095477387,6.773888,EXISTING,"aquatic, cattle, reptile"
vet_db159e06bd8d428c9472961ee636ecb1,4.8,51.0,2024-06-10 22:42:25.870,0,0,1,0,0,0,0,0.8806281407035176,6.7016225,EXISTING,cattle
vet_e88383979ddc4d47b69542e29ea5572e,4.9,133.0,2024-05-26 12:06:07.247,0,0,1,0,0,0,0,0.9443341708542714,6.5312123,EXISTING,cattle
vet_7debf7a120e5462990daeabdb8064ba0,3.0,61.0,2024-06-05 22:22:10.301,0,0,1,0,0,1,0,0.4806532663316583,6.5297475,EXISTING,"cattle, reptile"
vet_a720e55d2f46408792a6c395c3bbb144,4.2,28.999999999999996,2024-06-04 10:26:25.959,1,0,1,0,0,1,0,0.7345728643216082,6.5234,EXISTING,"aquatic, cattle, reptile"
vet_bc4988e175f340188f17d63ce92364a1,4.5,93.0,2024-05-17 11:00:00.925,0,0,1,0,1,1,0,0.8342336683417085,6.4467397,EXISTING,"cattle, pet, reptile"
vet_0d11760382fe4e469ce4cc320726d631,4.7,178.0,2024-05-27 17:42:29.923,0,0,1,0,1,1,0,0.9219472361809046,6.3910756,EXISTING,"cattle, pet, reptile"
vet_bad8036ab3ec4eec87ca4e89c86bcca4,4.3,154.0,2024-05-20 08:28:50.668,1,0,1,0,0,1,0,0.8198869346733668,6.2016225,EXISTING,"aquatic, cattle, reptile"
vet_8b64a7fff6a04bb99fd83754de660074,4.7,183.0,2024-06-09 15:03:12.962,0,0,1,0,0,0,0,0.9244597989949749,6.133263,EXISTING,cattle
vet_8c5e69d63f0941228b54cf5813f2b510,3.8,17.0,2024-05-04 08:31:23.992,1,0,1,0,0,1,0,0.6385427135678392,6.110314,EXISTING,"aquatic, cattle, reptile"
vet_3ca57ccd7fcd414dad2a94fbd1a2303a,2.8,143.0,2024-05-06 09:46:34.127,0,0,1,0,0,1,0,0.47685929648241204,6.0229115,EXISTING,"cattle, reptile"
vet_3344fe11ecc64f8a8383c8cb98f8b9b4,4.8,17.0,2024-06-04 19:14:33.107,0,0,1,1,0,1,0,0.8635427135678392,6.0180287,EXISTING,"cattle, exotic, reptile"
vet_210248bb54e24ec890fa043e6bd30297,4.4,163.0,2024-05-28 00:28:05.589,0,0,1,0,0,0,0,0.8469095477386936,5.873009,EXISTING,cattle
vet_ab3b2573127a47ecb550de63684d140a,4.4,4.0,2024-05-25 19:16:50.412,0,1,1,0,1,1,0,0.7670100502512565,5.7309194,EXISTING,"bird, cattle, pet, reptile"
vet_092ceac5546e4954a710abafe23c456a,4.5,41.0,2024-05-30 14:24:03.219,0,1,1,0,1,1,0,0.8081030150753769,5.716271,EXISTING,"bird, cattle, pet, reptile"
vet_3866ce683cf74ca8aa0a373deeadc35a,4.7,52.0,2024-06-10 17:02:47.672,0,1,1,0,0,0,0,0.8586306532663317,5.659142,EXISTING,"bird, cattle"
vet_9a7d6132c8b54d04858f664f151bf1c6,4.8,127.0,2024-05-01 04:37:08.150,0,0,1,1,0,1,0,0.9188190954773869,5.653771,EXISTING,"cattle, exotic, reptile"
vet_f5218e3a3d354a74a5ba68b60bb8bd03,4.3,36.0,2024-05-30 07:17:50.668,0,0,1,1,0,1,0,0.7605904522613065,5.4086537,EXISTING,"cattle, exotic, reptile"
vet_556c3709804041a5873b1dd871dc2640,3.6,124.0,2024-05-12 07:59:36.778,0,0,1,0,1,1,0,0.6473115577889448,5.341271,EXISTING,"cattle, pet, reptile"
vet_6197352772eb45f98fa2bbfaec4fc3d9,3.5,24.999999999999996,2024-05-25 05:38:22.803,0,0,1,0,0,0,0,0.5750628140703518,5.3334584,EXISTING,cattle
vet_af8fdb4679c944fda6c902a02e9dfd1e,4.3,115.00000000000001,2024-05-26 15:42:59.235,0,1,1,0,1,1,0,0.800288944723618,5.258263,EXISTING,"bird, cattle, pet, reptile"
vet_d38edb8e47c34564be9652c0ae92d43e,4.0,80.0,2024-05-18 14:59:41.386,1,1,1,0,0,1,0,0.7152010050251256,5.2055287,EXISTING,"aquatic, bird, cattle, reptile"
vet_31b14739f56448368e9c7a1fc802c48e,3.8,166.0,2024-05-23 16:43:13.929,0,0,1,0,0,0,0,0.7134170854271357,5.197228,EXISTING,cattle
vet_1fd8e8f9ed914186b6522ab3cf3dbf1a,3.4,176.0,2024-05-11 12:38:20.806,1,0,1,0,0,1,0,0.6284422110552764,5.120568,EXISTING,"aquatic, cattle, reptile"
vet_77bfacf30eb248c5bdcb3b4ea136d76e,4.7,23.0,2024-05-09 17:21:55.749,0,0,1,0,1,0,0,0.8440577889447236,5.0297475,EXISTING,"cattle, pet"
vet_a041f289832142119fec5307af6fd0a1,4.8,122.0,2024-05-13 18:47:52.165,1,0,1,0,0,0,0,0.9163065326633165,4.994591,EXISTING,"aquatic, cattle"
vet_42b0e07d430c47dd92cd8c800e2fc6eb,4.6,15.000000000000002,2024-06-08 01:47:19.220,0,0,1,0,1,0,0,0.817537688442211,4.936974,EXISTING,"cattle, pet"
vet_11d87c46a791485a916ec0735f974b58,3.6,175.0,2024-05-12 09:41:44.620,0,0,1,0,0,0,0,0.6729396984924624,4.935021,EXISTING,cattle
vet_14d255612e584858bd71f7a4856dc1b9,3.3,153.0,2024-06-01 05:09:20.998,0,0,1,0,1,1,0,0.5943844221105528,4.9115834,EXISTING,"cattle, pet, reptile"
vet_11da26a4af8445b4819bd7f547e50a3f,4.9,190.0,2024-05-13 11:25:09.183,1,0,1,0,0,0,0,0.9729773869346734,4.874474,EXISTING,"aquatic, cattle"
vet_41739ac1206a41a6bc54c115398d0cdf,4.6,90.0,2024-06-02 05:43:12.103,1,0,1,0,0,0,0,0.8552261306532662,4.872521,EXISTING,"aquatic, cattle"
vet_e015699c4e994affb98fb30c957b14af,3.3,108.0,2024-06-01 04:26:52.153,0,0,1,0,0,0,0,0.5717713567839195,4.8280873,EXISTING,cattle
vet_e778550b910e490fb217a9b263194f93,3.5,31.0,2024-06-05 06:48:21.566,1,1,1,0,0,1,0,0.5780778894472361,4.8232045,EXISTING,"aquatic, bird, cattle, reptile"
vet_92c0411f135049a9a237e1033185b224,3.0,47.0,2024-05-30 02:41:53.846,0,0,1,0,0,0,0,0.47361809045226133,4.6947865,EXISTING,cattle
vet_d3032fb6dd7c4c6ba7552c1649ab9afc,4.9,64.0,2024-05-27 06:17:30.145,1,1,1,0,1,1,0,0.9096608040201005,4.619591,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_de32ecb7a2d54e08a20a7c3c4d1933f8,4.8,180.0,2024-05-01 21:53:20.484,0,0,1,0,1,0,0,0.9454522613065326,4.610802,EXISTING,"cattle, pet"
vet_89736974a1194e7699e4f287e623968f,3.8,88.0,2024-05-13 01:22:07.324,0,1,1,0,0,0,0,0.6742211055276381,4.5404897,EXISTING,"bird, cattle"
vet_d3a667daa5c24e9090c4c26c8c6c3d9f,2.8,45.0,2024-05-10 19:42:56.154,0,0,1,0,0,0,0,0.4276130653266331,4.487267,EXISTING,cattle
vet_21b082e5f0b046a09ba58c8c697b6fc9,2.7,16.0,2024-06-08 02:48:42.652,0,0,1,0,0,0,0,0.3905402010050252,4.471642,EXISTING,cattle
vet_ddf01e52e9a247ddba7a455518701d0c,5.0,73.0,2024-05-12 20:35:18.815,0,0,1,1,1,1,0,0.9366834170854271,4.416466,EXISTING,"cattle, exotic, pet, reptile"
vet_38b36be982aa47c3929c665d62ba975c,4.8,71.0,2024-05-29 07:55:48.180,1,0,1,1,0,1,0,0.8906783919597989,4.3871694,EXISTING,"aquatic, cattle, exotic, reptile"
vet_44daa23843ee49bc8743834447d50779,3.3,44.0,2024-05-05 20:09:55.766,0,1,1,0,1,1,0,0.5396105527638191,4.3749623,EXISTING,"bird, cattle, pet, reptile"
vet_c13942040f6243dfb7c8b43bb267db28,5.0,17.0,2024-06-06 12:35:53.626,0,0,1,1,0,0,0,0.9085427135678392,4.365685,EXISTING,"cattle, exotic"
vet_78388bf5e5324a11b5285aad5d6e52cf,1.3,170.0,2024-05-03 22:04:04.152,0,0,1,0,0,1,0,0.152927135678392,4.2436147,EXISTING,"cattle, reptile"
vet_99384e99d3f94852927638fdc90488cb,4.0,81.0,2024-05-12 20:52:34.882,1,0,1,0,0,0,0,0.7157035175879397,4.2377553,EXISTING,"aquatic, cattle"
vet_da058d622f8b4ef68d4c9803474209cd,2.5,30.000000000000004,2024-06-05 09:11:22.247,0,0,1,0,0,0,0,0.35257537688442214,4.1891713,EXISTING,cattle
vet_5a4b911721904d9099457add313a1708,2.5,99.0,2024-05-28 03:05:44.193,0,0,1,0,1,1,0,0.38724874371859297,4.186974,EXISTING,"cattle, pet, reptile"
vet_49000ca9c8db47b793f77e8f8e99594d,4.3,144.0,2024-05-25 10:58:50.990,0,0,1,0,1,0,0,0.8148618090452261,4.180138,EXISTING,"cattle, pet"
vet_9a5fd124c35046ac8020984689ec0e25,2.6,69.0,2024-05-26 20:18:24.165,0,0,1,0,0,0,0,0.39467336683417087,4.174767,EXISTING,cattle
vet_1e6dc6a0f87b43eaac01cdffb0cab87f,3.5,14.0,2024-06-11 14:57:56.843,1,0,1,0,1,1,0,0.569535175879397,4.1391225,EXISTING,"aquatic, cattle, pet, reptile"
vet_85364c26ab3c4cc0b3ff063cd3096f1b,4.5,4.0,2024-05-08 22:02:38.680,0,0,1,1,1,1,0,0.7895100502512563,4.1010365,EXISTING,"cattle, exotic, pet, reptile"
vet_59d0884b0d1341ecb3b0e9ef29095911,4.8,125.99999999999999,2024-06-01 06:35:52.619,1,1,1,0,0,0,0,0.9183165829145729,4.0678334,EXISTING,"aquatic, bird, cattle"
vet_03a9b8dcde754fd8930170317829d175,4.5,131.0,2024-06-06 13:01:18.315,1,1,1,0,1,1,0,0.8533291457286432,3.9516225,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_16011dbcf86a431093f445b087e3ee03,3.8,172.0,2024-05-27 23:04:18.458,1,0,1,0,1,1,0,0.7164321608040201,3.9340444,EXISTING,"aquatic, cattle, pet, reptile"
